article_url,commenter,comment_date,comment
https://www.hespress.com/%d8%a8%d8%a7%d9%8a%d8%aa%d8%a7%d8%b3-%d8%a7%d9%84%d8%a5%d8%b9%d9%81%d8%a7%d8%a1-%d8%a7%d9%84%d9%83%d8%a7%d9%85%d9%84-%d9%85%d9%86-%d8%a7%d9%84%d8%b6%d8%b1%d9%8a%d8%a8%d8%a9-%d8%b9%d9%84%d9%89-%d8%a7-1480334.html,Ahmad,الخميس 12 دجنبر 2024 - 14:41,ضروف لكيمر بيها المغرب جد صعبة ورغم هذا  قدرات الحكومة تجاوز او تقوم ما في وسعها لكي تلقى جميع الحلول.
https://www.hespress.com/%d8%a8%d8%a7%d9%8a%d8%aa%d8%a7%d8%b3-%d8%a7%d9%84%d8%a5%d8%b9%d9%81%d8%a7%d8%a1-%d8%a7%d9%84%d9%83%d8%a7%d9%85%d9%84-%d9%85%d9%86-%d8%a7%d9%84%d8%b6%d8%b1%d9%8a%d8%a8%d8%a9-%d8%b9%d9%84%d9%89-%d8%a7-1480334.html,Naima,الخميس 12 دجنبر 2024 - 14:42,ينبغي للحكومة أن تبذل قصارى جهدها لإصلاح ما تركه السابقون، ونأمل أن يكون لديهم النجاح في تحقيق أهدافهم.
https://www.hespress.com/%d8%a8%d8%a7%d9%8a%d8%aa%d8%a7%d8%b3-%d8%a7%d9%84%d8%a5%d8%b9%d9%81%d8%a7%d8%a1-%d8%a7%d9%84%d9%83%d8%a7%d9%85%d9%84-%d9%85%d9%86-%d8%a7%d9%84%d8%b6%d8%b1%d9%8a%d8%a8%d8%a9-%d8%b9%d9%84%d9%89-%d8%a7-1480334.html,Mourad,الخميس 12 دجنبر 2024 - 14:42,جل ما قدمته الحكومة حتى اليوم جيد ولكن عليها اعطاء اكتر من جهدها لتسوية جميع الاوضاع التي نمر منها.
https://www.hespress.com/%d8%a8%d8%a7%d9%8a%d8%aa%d8%a7%d8%b3-%d8%a7%d9%84%d8%a5%d8%b9%d9%81%d8%a7%d8%a1-%d8%a7%d9%84%d9%83%d8%a7%d9%85%d9%84-%d9%85%d9%86-%d8%a7%d9%84%d8%b6%d8%b1%d9%8a%d8%a8%d8%a9-%d8%b9%d9%84%d9%89-%d8%a7-1480334.html,Nadim,الخميس 12 دجنبر 2024 - 14:42,الحكومة تواجه مهمة كبيرة تتضمن تحديات متعددة، وبالتالي عليهم أن يظهروا الشجاعة في مواجهتها واتخاذ القرارات الجريئة لتعزيز النمو وتحقيق التوازن الاجتماعي.
https://www.hespress.com/%d8%a8%d8%a7%d9%8a%d8%aa%d8%a7%d8%b3-%d8%a7%d9%84%d8%a5%d8%b9%d9%81%d8%a7%d8%a1-%d8%a7%d9%84%d9%83%d8%a7%d9%85%d9%84-%d9%85%d9%86-%d8%a7%d9%84%d8%b6%d8%b1%d9%8a%d8%a8%d8%a9-%d8%b9%d9%84%d9%89-%d8%a7-1480334.html,Medo,الخميس 12 دجنبر 2024 - 14:43,نتوقع من الحكومة بذل المزيد من الجهد، فهم قاموا ببداية جيدة وحققوا إنجازات جيدة حتى الآن.
https://www.hespress.com/%d8%a8%d8%a7%d9%8a%d8%aa%d8%a7%d8%b3-%d8%a7%d9%84%d8%a5%d8%b9%d9%81%d8%a7%d8%a1-%d8%a7%d9%84%d9%83%d8%a7%d9%85%d9%84-%d9%85%d9%86-%d8%a7%d9%84%d8%b6%d8%b1%d9%8a%d8%a8%d8%a9-%d8%b9%d9%84%d9%89-%d8%a7-1480334.html,Mouhamed,الخميس 12 دجنبر 2024 - 14:43,رغم كل الضروف الصعبة التي مرت بيها الحكومة مند ولائها نحن نشيد بعملها او تحقيق كل ماعملته حتى اليوم
https://www.hespress.com/%d8%a8%d8%a7%d9%8a%d8%aa%d8%a7%d8%b3-%d8%a7%d9%84%d8%a5%d8%b9%d9%81%d8%a7%d8%a1-%d8%a7%d9%84%d9%83%d8%a7%d9%85%d9%84-%d9%85%d9%86-%d8%a7%d9%84%d8%b6%d8%b1%d9%8a%d8%a8%d8%a9-%d8%b9%d9%84%d9%89-%d8%a7-1480334.html,Fati,الخميس 12 دجنبر 2024 - 14:43,يجب على الحكومة العمل بجدية لخدمة مصالح الوطن، وربط العمل بالنتائج، والبعد عن أي تشدد يعرقل تقدمها.
https://www.hespress.com/%d8%a8%d8%a7%d9%8a%d8%aa%d8%a7%d8%b3-%d8%a7%d9%84%d8%a5%d8%b9%d9%81%d8%a7%d8%a1-%d8%a7%d9%84%d9%83%d8%a7%d9%85%d9%84-%d9%85%d9%86-%d8%a7%d9%84%d8%b6%d8%b1%d9%8a%d8%a8%d8%a9-%d8%b9%d9%84%d9%89-%d8%a7-1480334.html,جمال,الخميس 12 دجنبر 2024 - 14:44,بصراحة وبدون مجاملة وكمواطنين غيورين على مصلحة البلاد نفتخر بهده الحكومة التي تعطى ولازالت تعطي الدروس في العمل في الميداني كل ثقتنا فيها  وامل في غد مشرق لصالح
https://www.hespress.com/%d8%a8%d8%a7%d9%8a%d8%aa%d8%a7%d8%b3-%d8%a7%d9%84%d8%a5%d8%b9%d9%81%d8%a7%d8%a1-%d8%a7%d9%84%d9%83%d8%a7%d9%85%d9%84-%d9%85%d9%86-%d8%a7%d9%84%d8%b6%d8%b1%d9%8a%d8%a8%d8%a9-%d8%b9%d9%84%d9%89-%d8%a7-1480334.html,Doaa,الخميس 12 دجنبر 2024 - 14:44,يبدو أن لدينا حاليا حكومة متماسكة وقوية، متوازنة في خططها، وملتزمة بخدمة مصلحة البلاد بلا تحيز.
https://www.hespress.com/%d8%a8%d8%a7%d9%8a%d8%aa%d8%a7%d8%b3-%d8%a7%d9%84%d8%a5%d8%b9%d9%81%d8%a7%d8%a1-%d8%a7%d9%84%d9%83%d8%a7%d9%85%d9%84-%d9%85%d9%86-%d8%a7%d9%84%d8%b6%d8%b1%d9%8a%d8%a8%d8%a9-%d8%b9%d9%84%d9%89-%d8%a7-1480334.html,Tasnim,الخميس 12 دجنبر 2024 - 14:44,نشهد وجود حكومة قوية ومتناغمة تعمل بتكامل على جميع الأصعدة، بهدف صياغة مستقبل أفضل للمغاربة.
https://www.hespress.com/%d8%a8%d8%a7%d9%8a%d8%aa%d8%a7%d8%b3-%d8%a7%d9%84%d8%a5%d8%b9%d9%81%d8%a7%d8%a1-%d8%a7%d9%84%d9%83%d8%a7%d9%85%d9%84-%d9%85%d9%86-%d8%a7%d9%84%d8%b6%d8%b1%d9%8a%d8%a8%d8%a9-%d8%b9%d9%84%d9%89-%d8%a7-1480334.html,Mouhsin,الخميس 12 دجنبر 2024 - 14:45,كنشوفوا الحكومة في ظل هذه الضروف لكتعيشها البلاد لازال تكافح ومستسلماتش باش تقاد الاوضاع رغم كل الانتقادات التي توجه لها
https://www.hespress.com/%d8%a8%d8%a7%d9%8a%d8%aa%d8%a7%d8%b3-%d8%a7%d9%84%d8%a5%d8%b9%d9%81%d8%a7%d8%a1-%d8%a7%d9%84%d9%83%d8%a7%d9%85%d9%84-%d9%85%d9%86-%d8%a7%d9%84%d8%b6%d8%b1%d9%8a%d8%a8%d8%a9-%d8%b9%d9%84%d9%89-%d8%a7-1480334.html,Zayna,الخميس 12 دجنبر 2024 - 14:45,إن مهمة الحكومة اليوم تأتي مع مسؤوليات كبيرة، حيث يعتمد على عاتقها تلبية تطلعات المواطنين في مجالات الاقتصاد والمجتمع وحقوق الفرد والحريات. وما نراه يدعو إلى التفاؤل.
https://www.hespress.com/%d8%a8%d8%a7%d9%8a%d8%aa%d8%a7%d8%b3-%d8%a7%d9%84%d8%a5%d8%b9%d9%81%d8%a7%d8%a1-%d8%a7%d9%84%d9%83%d8%a7%d9%85%d9%84-%d9%85%d9%86-%d8%a7%d9%84%d8%b6%d8%b1%d9%8a%d8%a8%d8%a9-%d8%b9%d9%84%d9%89-%d8%a7-1480334.html,jamal,الخميس 12 دجنبر 2024 - 14:45,سي الوزير خاص الزيادة في المعاشات للمتقاعدين الذين لا يتجاوز معاشهم أقل من 6000 dh لانهم أصلا معفنين من الضريبة مع العلم أننا أذينا الضرائب سنوات من العمل لقد بلغ السيل الزبى إرتفاع المعيشة بشكل غريب يجب زيادة مثل باقي الموظفين مع معاش متحرك وزيادة نسبة مأوية كل سنة مثل فرنسا ولك جزيل الشكر هسبريس
https://www.hespress.com/%d8%a8%d8%a7%d9%8a%d8%aa%d8%a7%d8%b3-%d8%a7%d9%84%d8%a5%d8%b9%d9%81%d8%a7%d8%a1-%d8%a7%d9%84%d9%83%d8%a7%d9%85%d9%84-%d9%85%d9%86-%d8%a7%d9%84%d8%b6%d8%b1%d9%8a%d8%a8%d8%a9-%d8%b9%d9%84%d9%89-%d8%a7-1480334.html,كمال,الخميس 12 دجنبر 2024 - 14:48,1 200 000 000÷164 744=7248 dhهدا هو المبلغ الدى سيستفيد منه المتقاعد  ،هو الدي عنده تقاعد جد مريح
https://www.hespress.com/%d8%a8%d8%a7%d9%8a%d8%aa%d8%a7%d8%b3-%d8%a7%d9%84%d8%a5%d8%b9%d9%81%d8%a7%d8%a1-%d8%a7%d9%84%d9%83%d8%a7%d9%85%d9%84-%d9%85%d9%86-%d8%a7%d9%84%d8%b6%d8%b1%d9%8a%d8%a8%d8%a9-%d8%b9%d9%84%d9%89-%d8%a7-1480334.html,عصام,الخميس 12 دجنبر 2024 - 14:50,هده الحكومة حكومة العمل والمعقول دائما تبهرنا بقرارتها الجيدة في تدبيرها الحكومي ولكن نتمنى ان تضاعفو مجهوداتكم لتخفيف من هاته الأزمة
https://www.hespress.com/%d8%a8%d8%a7%d9%8a%d8%aa%d8%a7%d8%b3-%d8%a7%d9%84%d8%a5%d8%b9%d9%81%d8%a7%d8%a1-%d8%a7%d9%84%d9%83%d8%a7%d9%85%d9%84-%d9%85%d9%86-%d8%a7%d9%84%d8%b6%d8%b1%d9%8a%d8%a8%d8%a9-%d8%b9%d9%84%d9%89-%d8%a7-1480334.html,هشام,الخميس 12 دجنبر 2024 - 14:50,ان حكومتكم مشرفة جدا في اتحاد قرارات التي تهم بعض القطاعات التي تعيش بعض الاختلالت ولديكم نظرة جيدة في إصلاح القطاعات العامة والخاصة
https://www.hespress.com/%d8%a8%d8%a7%d9%8a%d8%aa%d8%a7%d8%b3-%d8%a7%d9%84%d8%a5%d8%b9%d9%81%d8%a7%d8%a1-%d8%a7%d9%84%d9%83%d8%a7%d9%85%d9%84-%d9%85%d9%86-%d8%a7%d9%84%d8%b6%d8%b1%d9%8a%d8%a8%d8%a9-%d8%b9%d9%84%d9%89-%d8%a7-1480334.html,حسن,الخميس 12 دجنبر 2024 - 14:51,الحكومة الحالية هي حكومة الانجازات وحكومة الإصلاحات واملنا في حكومةكم في تدبير هاته الازمة التي تعيشها بلدنا في السنوات الأخيرة
https://www.hespress.com/%d8%a8%d8%a7%d9%8a%d8%aa%d8%a7%d8%b3-%d8%a7%d9%84%d8%a5%d8%b9%d9%81%d8%a7%d8%a1-%d8%a7%d9%84%d9%83%d8%a7%d9%85%d9%84-%d9%85%d9%86-%d8%a7%d9%84%d8%b6%d8%b1%d9%8a%d8%a8%d8%a9-%d8%b9%d9%84%d9%89-%d8%a7-1480334.html,حمزة,الخميس 12 دجنبر 2024 - 14:52,ممكن نقولو هادشي كامل اللي دارت الحكومة المغربية الحالية من نهار بدات مزيااان الله يسخر ولكن راه خاصها تستمر فالعمل بجدية ومسؤولية فتنزيل وتفعيل جميع البرامج على أرض الواقع كيفما تم تخطيط ليها على الأوراق باش تكون النتائج كيفما كينتظروها المغاربة.
https://www.hespress.com/%d8%a8%d8%a7%d9%8a%d8%aa%d8%a7%d8%b3-%d8%a7%d9%84%d8%a5%d8%b9%d9%81%d8%a7%d8%a1-%d8%a7%d9%84%d9%83%d8%a7%d9%85%d9%84-%d9%85%d9%86-%d8%a7%d9%84%d8%b6%d8%b1%d9%8a%d8%a8%d8%a9-%d8%b9%d9%84%d9%89-%d8%a7-1480334.html,الهام,الخميس 12 دجنبر 2024 - 14:52,الحكومة الحالية تسعى جاهدة في بناء مسار تنموي جيد الدي سيجعل بلدنا في تقدم مستمر ونفتخر بحكومتكم التي تسعى في بناء مغرب جيد
https://www.hespress.com/%d8%a8%d8%a7%d9%8a%d8%aa%d8%a7%d8%b3-%d8%a7%d9%84%d8%a5%d8%b9%d9%81%d8%a7%d8%a1-%d8%a7%d9%84%d9%83%d8%a7%d9%85%d9%84-%d9%85%d9%86-%d8%a7%d9%84%d8%b6%d8%b1%d9%8a%d8%a8%d8%a9-%d8%b9%d9%84%d9%89-%d8%a7-1480334.html,سلوى,الخميس 12 دجنبر 2024 - 14:52,هل أصحاب التقاعد النسبي مقصودون أيضا بهذا الاعفاء الضريبي ؟ شكرآ جزيلاً على اجابتكم
https://www.hespress.com/%d8%a8%d8%a7%d9%8a%d8%aa%d8%a7%d8%b3-%d8%a7%d9%84%d8%a5%d8%b9%d9%81%d8%a7%d8%a1-%d8%a7%d9%84%d9%83%d8%a7%d9%85%d9%84-%d9%85%d9%86-%d8%a7%d9%84%d8%b6%d8%b1%d9%8a%d8%a8%d8%a9-%d8%b9%d9%84%d9%89-%d8%a7-1480334.html,الروداني,الخميس 12 دجنبر 2024 - 14:52,مهما كانت وجهة نظرا في هذه الحكومة، لا يمكننا أن ننكر بأنها ومنذ تنصيبها وهي تقوم بمجهودات جبارة في ايجاد حلول لظرفية الراهنة وتعمل أيضا في تنزيل الأوراش الاجتماعية على أرض الواقع من أجل ارساء قواعد الدولة الاجتماعية التي يوصي بها صاحب الجلالة الملك محمد السادس نصره الله.
https://www.hespress.com/%d8%a8%d8%a7%d9%8a%d8%aa%d8%a7%d8%b3-%d8%a7%d9%84%d8%a5%d8%b9%d9%81%d8%a7%d8%a1-%d8%a7%d9%84%d9%83%d8%a7%d9%85%d9%84-%d9%85%d9%86-%d8%a7%d9%84%d8%b6%d8%b1%d9%8a%d8%a8%d8%a9-%d8%b9%d9%84%d9%89-%d8%a7-1480334.html,عبد المجيد,الخميس 12 دجنبر 2024 - 14:52,بالصراحة لم أفهم شيء. دائما تصريحات الحكومة تجد فيها مصطلحات وعبارات لها معاني كثيرة. أنا شخصيا لا أتمكن من تفكرك ألغازها.
https://www.hespress.com/%d8%a8%d8%a7%d9%8a%d8%aa%d8%a7%d8%b3-%d8%a7%d9%84%d8%a5%d8%b9%d9%81%d8%a7%d8%a1-%d8%a7%d9%84%d9%83%d8%a7%d9%85%d9%84-%d9%85%d9%86-%d8%a7%d9%84%d8%b6%d8%b1%d9%8a%d8%a8%d8%a9-%d8%b9%d9%84%d9%89-%d8%a7-1480334.html,صفوان,الخميس 12 دجنبر 2024 - 14:52,الحكومة الحالية ستواصل الاصلاح الحقيقي للمغرب بدون خلقية ايديلوجية ونتمنى لكم مسار موفق فيما هو خير
https://www.hespress.com/%d8%a8%d8%a7%d9%8a%d8%aa%d8%a7%d8%b3-%d8%a7%d9%84%d8%a5%d8%b9%d9%81%d8%a7%d8%a1-%d8%a7%d9%84%d9%83%d8%a7%d9%85%d9%84-%d9%85%d9%86-%d8%a7%d9%84%d8%b6%d8%b1%d9%8a%d8%a8%d8%a9-%d8%b9%d9%84%d9%89-%d8%a7-1480334.html,سفيان,الخميس 12 دجنبر 2024 - 14:53,فهاذ المدة اللي بقات فعمر هاذ الحكومة خاصها تزيد تضاعف المجهودات ديالها على مستوى التشغيل ودعم التنمية البشرية وتقليص الفوارق الاجتماعية والمجالية من أجل تحقيق العدالة المجالية و تحسين الظروف المعيشية للمواطن المغربي البسيط وصيانة كرامته.
https://www.hespress.com/%d8%a8%d8%a7%d9%8a%d8%aa%d8%a7%d8%b3-%d8%a7%d9%84%d8%a5%d8%b9%d9%81%d8%a7%d8%a1-%d8%a7%d9%84%d9%83%d8%a7%d9%85%d9%84-%d9%85%d9%86-%d8%a7%d9%84%d8%b6%d8%b1%d9%8a%d8%a8%d8%a9-%d8%b9%d9%84%d9%89-%d8%a7-1480334.html,رضوان,الخميس 12 دجنبر 2024 - 14:53,بالرغم من كل ما حققته الحكومة المغربية من إنجازات وبرامج اجتماعية إلى غاية اليوم كانت انجازات وبرامج مهمة وتستحق عليها كل التنويه ولكن راه مزال كنتظرو منها الشيء الكثير خاصة على مستوى تشغيل وتعليم وصحة وكل ما هو اجتماعي.
https://www.hespress.com/%d8%a8%d8%a7%d9%8a%d8%aa%d8%a7%d8%b3-%d8%a7%d9%84%d8%a5%d8%b9%d9%81%d8%a7%d8%a1-%d8%a7%d9%84%d9%83%d8%a7%d9%85%d9%84-%d9%85%d9%86-%d8%a7%d9%84%d8%b6%d8%b1%d9%8a%d8%a8%d8%a9-%d8%b9%d9%84%d9%89-%d8%a7-1480334.html,Bezaz,الخميس 12 دجنبر 2024 - 14:53,لمتقاعدين لي تياخدو لملايين بحال بنكيران مول سبعة مليون حرام من ضرائب لمغاربة
https://www.hespress.com/%d8%a8%d8%a7%d9%8a%d8%aa%d8%a7%d8%b3-%d8%a7%d9%84%d8%a5%d8%b9%d9%81%d8%a7%d8%a1-%d8%a7%d9%84%d9%83%d8%a7%d9%85%d9%84-%d9%85%d9%86-%d8%a7%d9%84%d8%b6%d8%b1%d9%8a%d8%a8%d8%a9-%d8%b9%d9%84%d9%89-%d8%a7-1480334.html,سعيد,الخميس 12 دجنبر 2024 - 14:54,مطلب الزيادة في المعاشات والايرادات مطلب شرعي قانوني، لذلك ليس التلاعب وتغيير وتشتيت الانتباه ان هناك إنهاء الضريبة على الدخل هي التي ستحل مشكل صناديق التقاعد بل ستزيد الطين بلة… اسيدي زيدو في المعاشات وخليو عليكم هاد الكلام التافه ديال الضرائب فهي ليست الا لأصحاب الأجور السمينة فهذا مقصود من طرف الحكومة وذر الرماد في عيون الأعمى اصلا… نطالب بالزيادة في المعاشات والضريبة هي ضرورة لإنقاد الصناديق من الإفلاس المفلسين.. تتجي حكومة وتدير عرقلة للشعب والحكومة التي بعدها… كيفاش نتوما ماشي وطنيين ابدا، ولا تحملون هم المتقاعد البسيط الذي ليست له فائدة ولو الرفع من المعاش ليصل للحد الأدنى للاجور… ماذا يستفيد صاحب معاش 1000 درهم و1500 درهم اما صاروخ المعيشة الذي ارتفع إلى الأعلى دون حد ولا زال يزداد في علوه
https://www.hespress.com/%d8%a8%d8%a7%d9%8a%d8%aa%d8%a7%d8%b3-%d8%a7%d9%84%d8%a5%d8%b9%d9%81%d8%a7%d8%a1-%d8%a7%d9%84%d9%83%d8%a7%d9%85%d9%84-%d9%85%d9%86-%d8%a7%d9%84%d8%b6%d8%b1%d9%8a%d8%a8%d8%a9-%d8%b9%d9%84%d9%89-%d8%a7-1480334.html,يوسف,الخميس 12 دجنبر 2024 - 14:54,اليوم كنشوفو هاذ الحكومة كتهضر على مجموعة من البرامج التنموية والاصلاحية … غير هو خاص هاذ البرامج تخذ بعين الاعتبار ظرفية حالية لي كتدوز منها وتعمل على تخفيف من تأثير سلبي ديالها على المواطن وتزيد تخدم على احداث مناصب شغل جديدة لشباب.
https://www.hespress.com/%d8%a8%d8%a7%d9%8a%d8%aa%d8%a7%d8%b3-%d8%a7%d9%84%d8%a5%d8%b9%d9%81%d8%a7%d8%a1-%d8%a7%d9%84%d9%83%d8%a7%d9%85%d9%84-%d9%85%d9%86-%d8%a7%d9%84%d8%b6%d8%b1%d9%8a%d8%a8%d8%a9-%d8%b9%d9%84%d9%89-%d8%a7-1480334.html,منصف,الخميس 12 دجنبر 2024 - 14:54,دراهم معدودة يبدأ مفعولها حتى سنة 2026 إنه الضحك على الدقون لا حول ولا قوة إلا بالله العلي العظيم
https://www.hespress.com/%d8%a8%d8%a7%d9%8a%d8%aa%d8%a7%d8%b3-%d8%a7%d9%84%d8%a5%d8%b9%d9%81%d8%a7%d8%a1-%d8%a7%d9%84%d9%83%d8%a7%d9%85%d9%84-%d9%85%d9%86-%d8%a7%d9%84%d8%b6%d8%b1%d9%8a%d8%a8%d8%a9-%d8%b9%d9%84%d9%89-%d8%a7-1480334.html,مواطن كاعي على هذه الحكومة,الخميس 12 دجنبر 2024 - 14:54,هذا الإعفاء يخص متقاعدي القطاع العام الذين يتقاضون أكثر من 4000  درهم ، بينما القطاع الخاص لا يعنيهم في شيء  لان التقاعد مُسقف في 4000 درهم  لكنازة قداش والميت. فار ….
https://www.hespress.com/%d8%a8%d8%a7%d9%8a%d8%aa%d8%a7%d8%b3-%d8%a7%d9%84%d8%a5%d8%b9%d9%81%d8%a7%d8%a1-%d8%a7%d9%84%d9%83%d8%a7%d9%85%d9%84-%d9%85%d9%86-%d8%a7%d9%84%d8%b6%d8%b1%d9%8a%d8%a8%d8%a9-%d8%b9%d9%84%d9%89-%d8%a7-1480334.html,عبد الصمد,الخميس 12 دجنبر 2024 - 14:54,مايمكن نكرو بلي الحكومة الحالية من نهار نصبها سيدنا قامت بمجموعة من الأمور اللي فصالح المواطن غير هو خاصها تزير معنا شوية على مستوى قطاع التشغيل.
